eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201011180003,2010,11,18,,0,,160,Philippines,5,Southeast Asia,Compostela Valley,Las Arenas,7.221637,126.161845,2.0,1,The attack took place in Las Arenas village in Pantukan.,"11/18/2010: On Thursday morning, in Las Arenas village in Pantukan, Compostela Valley, Philippines, around 40 militants, led by Danilo Nodalo alias Ka Benjie, put up a road block where they flagged down five trucks and two bulldozers which they later burned. The motive for the attack was punishment for refusal to pay extortion money. No casualties were reported and no group claimed responsibility for the attack but the New People's Army (NPA) was suspected.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,,Trucks and bulldozers,160.0,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,The motive for the attack was punishment for refusal to pay extortion money.,1.0,,,0,40.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the vehicles.,0.0,,,,,,,,,,,,,,,,,"Frinston Lim, NPA Attacks Two Compostela Valley Towns, Executes Policeman, Philippine Daily Inquirer, November 19, 2010, http://newsinfo.inquirer.net/inquirerheadlines/regions/view/20101119-304159/NPA-attacks-2-Compostela-Valley-towns-executes-policeman.","Al Jacinto, Rebels Attack Compostela Valley Town, LexisNexis Academic, Manila Times, November 20, 2010.",,ISVG,0,0,0,0,
201505180090,2015,5,18,,0,,123,Mali,11,Sub-Saharan Africa,Timbuktu,Bambara Maounde,15.852652,-2.785629,1.0,0,,"05/18/2015: Assailants attacked Malian soldiers as they were sleeping in Bambara Maounde area, Timbuktu region, Mali. At least three soldiers were killed and another was injured in the incident. The Arab Movement of Azawad (MAA) claimed responsibility for the attack.",1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Malian Army,Soldiers,123.0,Mali,,,,,,,,,,,,,,,,,Arab Movement of Azawad (MAA),,,,,,,0.0,,,0,-99.0,0.0,1.0,8.0,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Three Malian   soldiers   killed in   rebel attack:   military sources,"" Agence France Presse -- English, May 18, 2015.","""Three Malian Soldiers Die in Coordination of Azawad Movement Attack in Bambaramaoude,"" Radio Kledu, May 19, 2015.","""Three government soldiers killed in Mali rebel attack -sources,"" Reuters Africa, May 18, 2015.",START Primary Collection,0,0,0,0,
201306060002,2013,6,6,,0,,208,Tunisia,10,Middle East & North Africa,Kasserine,Unknown,35.206667,8.682778,4.0,0,"Incident occurred in Chaambi park,","06/06/2013: A roadside mine exploded next to a military vehicle in Kasserine governorate, Tunisia. Two soldiers were killed and two soldiers were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Tunisian Army,Vehicle,208.0,Tunisia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,A roadside landmine was used in the attack.,2.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,A military vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Two soldiers killed in Tunisia hunt for Qaeda-linked group,"" Agence France Presse -- English, June 6, 2013.","""Two Tunisian soldiers killed in hunt for Islamists near Algeria,"" Reuters, June 6, 2013.","""Tunisia: 2 Soldiers Killed in Landmine Blast Along Algerian Border,"" Tunisia Live, June 6, 2013.",START Primary Collection,-9,-9,0,-9,
198908110011,1989,8,11,,0,,159,Peru,3,South America,Lima,Quinches,-12.307351,-76.143206,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Village of Quinches,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,6.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
201206040006,2012,6,4,,0,,4,Afghanistan,6,South Asia,Kabul,Musayi district,34.355908,69.215813,3.0,0,"Outside the capital of Kabul, in the Mosahi district","06/04/2012: A roadside bomb detonated as a military vehicle drove past in Mussahi district, Kabul province, Afghanistan. There were no reported military casualties, although two students were killed in the explosion. No group claimed responsibility for the incident.",1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Afghan National Army (ANA),Vehicle,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,12.0,Remote Trigger,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Roadside bomb kills 2 students in Kabul,"" Xinhua General News Service, June 4, 2012.","""Roadside bomb kills 2 students in Kabul,"" Xinhua News Agency, June 4, 2012.","""Roundup: Afghan militancy, conflicts claim 44 lives in 4 days,"" Xinhua General News Service, June 4, 2012.",START Primary Collection,-9,-9,0,-9,
197805010002,1978,5,1,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,82.0,Labor Union Related,,"TOB-DER Union Office, left wing teachers' assoc.",209.0,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198612050003,1986,12,5,,0,,61,El Salvador,2,Central America & Caribbean,San Salvador,Buena Vista,,,5.0,0,,,1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Military,Military unit,61.0,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,7.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
201610210008,2016,10,21,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1.0,0,The incident occurred in the Husseinia area of 9 Nissan neighborhood.,"10/21/2016: An explosive device planted on a bus detonated in Husseinia area, Baghdad city, Baghdad governorate, Iraq. One person was killed and five people were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Unknown,Bus,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,1.0,0.0,0.0,5.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A bus was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Iraq: Security Roundup 1900 GMT 21 October 2016,"" Summary, October 21, 2016.",,,START Primary Collection,-9,-9,0,-9,
201312280002,2013,12,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Tashan Alade,10.455957,12.395637,1.0,0,,"12/28/2013: Assailants opened fire on a wedding party in Tashan Alade village, Borno state, Nigeria. At least 12 people were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",Not Applicable,Wedding Party,147.0,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,"The specific motive is unknown; however, sources speculated that the attack, which targeted a Christian wedding, was part of a larger trend of sectarian violence between Nigeria's Christian and Muslim communities.",0.0,,,0,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Nigeria: Gunmen Kill 12 in Attacks in the Northeast,"" The New York Times, December 31, 2013.","""12 dead in suspected Boko Haram wedding attack,"" Agence France Presse -- English, December 30, 2013.","""Nigeria Islamists kill eight in bachelor party attack,"" Reuters UK, December 29, 2013.",START Primary Collection,0,0,0,0,
201406100058,2014,6,10,,0,,214,Ukraine,9,Eastern Europe,Luhansk,Luhansk,48.637352,39.201656,1.0,0,,"06/10/2014: Assailants opened fire on army positions at an airfield in Luhansk city, Luhansk oblast, Ukraine. No one was injured in the attack. No group claimed responsibility for the incident; however, sources attributed it to the Luhansk People's Republic.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Ukrainian Army,Soldiers,214.0,Ukraine,6.0,Airports & Aircraft,44.0,Airport,Luhansk International Airport,Airport,214.0,Ukraine,,,,,,,,,Luhansk People's Republic,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,Mortars and large-caliber submachine guns were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Ukraine says repulses separatist mortar attacks,"" Reuters, June 10, 2014.","""Ukrainian Armed Forces claim to have repelled attack on Luhansk airfield,"" Interfax, June 10, 2014.",,START Primary Collection,0,1,0,1,
201704090022,2017,4,9,,0,,1004,South Sudan,11,Sub-Saharan Africa,Eastern Lakes,Panhomtor,6.555054,30.762669,2.0,0,,"04/09/2017: Assailants opened fire on civilians in Panhomtor, Eastern Lakes, South Sudan. At least 12 people were killed in the assault. No group claimed responsibility; however, sources attributed the attack to the Sudan People's Liberation Movement in Opposition (SPLM-IO).",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,1004.0,South Sudan,,,,,,,,,,,,,,,,,Sudan People's Liberation Movement in Opposition (SPLM-IO),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Cattle were killed and looted during this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""More than 25 killed in recent S/Sudan clashes,"" Agence Africaine de Presse, April 11, 2017.","""Twelve killed in South Sudan rebel attack,"" Sudan Tribune Online, April 10, 2017.",,START Primary Collection,0,1,0,1,
199112080014,1991,12,8,,0,,603,United Kingdom,8,Western Europe,England,Blackpool,53.814165,-3.053514,1.0,0,,,1,1,1,0.0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7.0,Retail/Grocery/Bakery,,Store,216.0,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,1,0,1,1,"199112080014, 199112080005, 199112080006, 199112080007, 199112080008, 199112080010, 199112080011, 199112080012, 199112080013"
199108280009,1991,8,28,,0,,160,Philippines,5,Southeast Asia,Albay,Legazpi,13.146993,123.754556,1.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Police,Unit,160.0,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,,0.0,,,0,1.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,1.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
201611140034,2016,11,14,,0,,75,Germany,8,Western Europe,Saxony-Anhalt,Magdeburg,52.120533,11.627624,1.0,0,,"11/14/2016: Assailants set fire to the business of a Syrian civilian in Magdeburg, Germany. No casualties were reported in the attack. Neo-Nazis claimed responsibility for the incident and wrote ""Out"" on the wall of the business.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unknown,Tanning Studio,200.0,Syria,,,,,,,,,,,,,,,,,Neo-Nazi extremists,,,,,,"Neo-Nazi extremists claimed responsibility for the incident and spray-painted ""Out"" on the wall of the business.",0.0,,,0,-99.0,0.0,1.0,5.0,Note left at scene,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A tanning studio was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Germany: Syrian's business daubed with swastika, set on fire,"" Mail.com, November 14, 2016.",,,START Primary Collection,-9,-9,1,1,
201111180018,2011,11,18,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Bara district,33.922054,71.462588,3.0,0,,"11/18/2011: Unidentified militants ambushed a military patrol in the Bara region of Khyber agency, Pakistan.  One soldier was killed in the attack.  No group claimed responsibility for the incident and specific motive is unknown.",1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,9,Unknown,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Military,A military patrol in the Bara area,153.0,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,No specific mention of weapons was made,1.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""FACTBOX-Security developments in Pakistan, Nov 18,"" Reuters, November 18, 2011.",,,START Primary Collection,-9,-9,0,-9,
201202050013,2012,2,5,,0,,205,Thailand,5,Southeast Asia,Yala,Yala,6.520127,101.175043,1.0,0,,"02/05/2012: Two paramilitary troops were shot dead in Yala town, Yala province, Thailand. The troops were escorting Buddhist monks on their daily alms route when the assailants attacked. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Unknown,Buddhist Monks,205.0,Thailand,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Royal Thai Armed Forces,Soldiers,205.0,Thailand,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, authorities believed that the attack was revenge for a recent event in which paramilitary troops killed Muslim civilians.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Assault rifles were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Thai troops shot dead in south,"" Agence France Presse, February 5, 2012.",,,START Primary Collection,-9,-9,0,-9,
198805020002,1988,5,2,,0,,45,Colombia,3,South America,Unknown,Banvia,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108.0,Oil,Ecopetrol*,Saravena-Cobaray Conduit on Cano Limon-Covenas Pipeline,45.0,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,0.0,0.0,,0.0,1,3.0,Minor (likely < $1 million),5000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
200805270011,2008,5,27,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1.0,0,The attack took place in a market in al-Khadraa neighborhood in Tall 'Afar.,"05/27/2008: On Tuesday, a car rigged with explosives went off amid a market in al-Khadraa neighborhood in Tall 'Afar, Ninawa, Iraq.  Three to four people were killed and 27 to 46 more injured.  Five policemen were among the wounded.  There were no claims of responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,A market in Tall 'Afar,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,A car bomb was used in the attack.,4.0,0.0,0.0,37.0,0.0,0.0,1,4.0,Unknown,,The specific amount of damage caused in the attack is unknown.,0.0,,,,,,,,,,,,,,,,"The available sources listed the fatalities for these attacks cumulatively as 4, and the injuries for these attacks cumulatively as 36, so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.","Ninewa - Voices of Iraq, ""Car Bomb Kills Three, Injures 27 in Talafar,"" Aswat al Iraq, http://66.111.34.180/look/english/article.tpl?IdLanguage=1&IdPublication=4&NrArticle=80565&NrIssue=2&NrSection=1.","Aseel Kami and Tim Cocks, ""Factbox - Security Developments in Iraq, May 27,"" Reuters, May 27, 2008.",,ISVG,-9,-9,0,-9,
201604270020,2016,4,27,,0,,160,Philippines,5,Southeast Asia,Maguindanao,Macabiso,7.27413,124.259182,1.0,0,,"04/27/2016: Assailants armed with projectiles and firearms attacked Darping Elementary School in Macabiso, Maguindanao, Philippines. The school was scheduled to be used as a Philippine Commission on Elections polling center in the national elections on May 9, 2016. There were no reported casualties in the assault. This was one of six incidents targeting polling centers in Sultab Mastura district on the same day. No group claimed responsibility for the attacks.",1,1,1,0.0,,,1.0,1,0,2,Armed Assault,,,,,2,Government (General),19.0,Election-related,Commission on Elections,Darping Elementary School Polling Center,160.0,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the targeted school would serve as a polling station in the upcoming May 9th elections.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,"Multiple 40-mm grenade projectiles, antitank rockets, and M16 Armalite rifles were used in the attack.",0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Blasts rock 6 schools in southern PHs Maguindanao province,"" Manila Times, April 28, 2016.","""6 Maguindanao poll precincts bombed,"" Philippine Daily Inquirer, April 28, 2016.",,START Primary Collection,-9,-9,0,-9,"201604270017, 201604270018, 201604270019, 201604270020, 201604270021, 201604270022"
201605010043,2016,5,1,2016-05-01 00:00:00,0,,228,Yemen,10,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1.0,0,The incident occurred in the Thabat neighborhood.,"05/01/2016: Assailants shelled Tha'bat neighborhood in Taizz, Yemen. This was one of six related artillery attacks in the area on the same day. At least seven people were injured across the six events. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Tha'bat Neighborhood,Neighborhood,228.0,Yemen,,,,,,,,,,,,,,,,,Houthi extremists (Ansar Allah),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Artillery was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent a division of the total number of those wounded across incidents 201605010042, 201605010043, and 201605010044.","""Yemen: Security Roundup 2000 GMT 1 May 2016,"" Summary, May 1, 2016.",,,START Primary Collection,0,0,0,0,"201605010042, 201605010043, 201605010044, 201605010045, 201605010046, 201605010047"
201501280034,2015,1,28,,0,,97,Israel,10,Middle East & North Africa,Golan Heights,Ghajar,33.272607,35.623637,1.0,0,,"01/28/2015: Assailants fired mortars at a house in Ghajar village, Golan Heights, Israel. There were no reported casualties in the attack. This was one of three similar attacks in this area on January 28, 2015. No group claimed responsibility for the incident.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,97.0,Israel,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""1st LD: Israeli soldiers injured after anti-tank missile fired from Lebanon hits army vehicle,"" Xinhua General News Service, January 28, 2015.",,,START Primary Collection,-9,-9,0,-9,"201501280032, 201501280033, 201501280034"
198312200007,1983,12,20,,0,,145,Nicaragua,2,Central America & Caribbean,Nueva Segovia,Wiwili district,13.853697,-85.593154,3.0,1,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,9.0,Farm/Ranch,,La Pita Agricultural Cooperative,145.0,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,47.0,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
197704070001,1977,4,7,,0,,362,West Germany (FRG),8,Western Europe,Baden-Wurttemberg,Karlsruhe,49.008085,8.403756,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),14.0,Judge/Attorney/Court,Karlsruhe,"Siegfried Buback, Federal Prosecutor",75.0,Germany,,,,,,,,,,,,,,,,,Baader-Meinhof Group,Ulrike Meinhof Action Committee,,,,,,0.0,,,0,2.0,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,1,0,1,1,
200804050040,2008,4,5,,0,,6,Algeria,10,Middle East & North Africa,Tizi Ouzou,Tigzirt,36.891243,4.123217,1.0,0,"The attack took place in Tigzirt, Tizi Ouzou, Algeria.","04/05/2008: On Saturday morning at about 0730, in Tigzirt, Tizi Ouzou, Algeria, armed assailants set up a checkpoint and fired upon and killed one off-duty police officer.  Al Qaeda Organization in Islamic Maghreb (AQIM) claimed responsibility.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,24.0,Police Checkpoint,Alegerian Law Enforcement,Armed assailants set up a checkpoint and fired upon and killed one off-duty police officer.,6.0,Algeria,,,,,,,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,1.0,10.0,Unknown,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"BBC Monitoring Middle East, ""Policeman Killed in Fake Roadblock East of Algiers"", LexisNexis Academic, BBC Monitoring Middle East, April 6, 2008.","National Counterterroism Center, ""One Police Officer Killed in Armed Attack by AQIM in Tigzirt, Tizi Ouzou, Algeria"", Worldwide Incidents Tracking System, December 7, 2009.",,ISVG,0,0,0,0,
